scorer,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000
bodyparts,nose,nose,nose
coords,x,y,likelihood
547,933.6244529485703,717.3247385025024,0.37480437755584717
548,931.8089706748724,718.2143321037292,0.0032711068633943796
549,866.4286099672318,996.0607739165425,0.00014457618817687035
550,923.168900847435,719.551353931427,1.662248337197525e-06
551,922.881066441536,718.7257878780365,4.2247495002811775e-05
552,923.4437586069107,718.214421749115,0.002170416759327054
553,676.1627671718597,1013.5482923984528,2.7191967092221603e-05
554,924.7611744999886,719.1067740917206,0.0006251991726458073
555,925.9499003887177,719.3404564857483,0.027367519214749336
556,930.7551647424698,721.9876906871796,0.00031008681980893016
557,676.2219723910093,1013.5628975629807,4.3075378926005214e-06
558,931.416091799736,722.0801063776016,0.00010592424951028079
559,932.6954015493393,722.2019068002701,0.00011845066910609603
560,1035.2158888578415,1028.5139845609665,1.9099086330243153e-06
561,676.3551386892796,1012.3987895548344,1.013020323625824e-06
562,932.8463605046272,723.7092677056789,1.677363434282597e-05
563,868.7861014604568,995.6140287816525,1.6143691027536988e-05
564,868.8198549747467,994.9361579418182,0.009000727906823158
565,868.9591915607452,995.1522691249847,0.005040624178946018
566,868.6018712520599,995.6841180026531,0.0008051390759646893
567,868.5476089119911,995.9060798585415,0.04830356314778328
568,868.9268420338631,996.0514426231384,0.0014780625933781266
569,868.9672389626503,996.4364961385727,2.0499202946666628e-05
570,924.2140554785728,725.7105385065079,1.2283123851375422e-06
571,924.400337845087,724.9144456982613,1.2757424883602653e-05
572,868.6502525806427,996.8718862533569,2.9168555215619563e-07
573,675.7537594437599,1012.643977701664,2.392448266164138e-07
574,916.7800887823105,722.4204925298691,1.885707661131164e-07
575,916.6902759075165,722.0395613908768,1.05694823560043e-07
576,933.2008655071259,1012.1162666603923,1.1332484746162663e-06
577,923.4732434153557,723.7683267742395,2.9564885153376963e-06
578,923.3291627764702,722.6884334087372,2.1679340989066986e-06
579,923.1068887710571,721.9148664474487,5.1605584303615615e-05
580,923.0149310231209,722.1218560934067,0.00025921902852132916
581,923.446290910244,721.1771597862244,7.5242005550535396e-06
582,923.4884091615677,721.1782155036926,0.0002701698977034539
583,923.4265244603157,720.9695792198181,0.00015101140888873488
584,922.7865839004517,720.8229336738586,0.002713816938921809
585,922.739507317543,720.716769695282,0.001610838109627366
586,917.363371014595,722.5004357099533,7.144640221667942e-07
587,918.2091686725616,721.3839073181152,1.9532013538992032e-05
588,918.1075785160065,718.0582101345062,0.002742562210187316
589,917.2703884840012,707.9355814158916,2.2460397303802893e-05
590,914.6609982252121,706.6541851758957,0.2159166783094406
591,915.3101348280907,708.9868009090424,0.0004155743808951229
592,915.3821141719818,709.2930870056152,0.0020363503135740757
593,915.5999619960785,709.4527133703232,0.00044690113281831145
594,915.6615686714649,709.6408613920212,0.00011686081415973604
595,650.5555309057236,1022.4430084228516,0.00019792455714195967
596,650.5509307384491,1022.433084487915,0.00020399219647515565
597,644.2816811800003,1022.2331912517548,8.419724326813594e-05
598,650.5037025213242,1022.5584444999695,0.00010893751459661871
599,650.845317363739,1022.5360448360443,4.255512249073945e-05
600,650.783383846283,1022.4495968818665,3.723173722391948e-05
601,650.7859644889832,1022.4883871078491,4.3308795284247026e-05
602,650.9045017957687,1022.5556190013885,2.9341908884816803e-05
603,644.2141009420156,1022.5890648365021,1.7010159353958443e-05
604,650.4631553888321,1022.4577362537384,4.1646988393040374e-05
605,644.2572871744633,1022.5072875022888,2.559944914537482e-05
606,643.8223057091236,1022.6188600063324,2.851353565347381e-05
607,644.519904255867,1022.3903610706329,0.0035677922423928976
608,644.6511599421501,1022.4407711029053,0.0035203928127884865
609,644.8537437915802,1022.3084180355072,0.010025840252637863
610,644.3372326493263,1021.8796464204788,0.3604944050312042
611,645.1562794446945,1021.982390165329,0.08028330653905869
612,644.7907366752625,1022.3511099815369,0.003979106899350882
613,645.1203639507294,1022.3168804645538,0.004770674277096987
614,644.9398085474968,1022.5416026115417,0.0003124510694760829
615,650.0762646198273,1022.443706035614,9.801983833312988e-05
616,650.3656573295593,1022.5940012931824,3.963836206821725e-05
617,644.524708032608,1023.0942256450653,7.886329694883898e-05
618,650.3961263895035,1022.9531450271606,1.5997056834748946e-05
619,650.6026453971863,1023.0924165248871,6.442446647270117e-06
620,658.7983266115189,1014.5933480262756,4.589216132444562e-06
621,650.6377061605453,1023.1629822254181,1.5759189409436658e-05
622,802.6962759494781,1013.0384856462479,0.00035467176348902285
623,803.4416446685791,1011.7775259464979,0.0036393951158970594
624,650.9141840934753,1022.7304799556732,0.0007354504778049886
625,803.7958619296551,1012.8056004047394,0.00029437249759212136
626,651.2745738625526,1022.7806060314178,0.00010897959873545915
627,651.141971707344,1022.8976607322693,1.9140650692861527e-05
628,644.0083845695481,1021.94258248806,0.0006337789236567914
629,643.492546916008,1021.9374277591705,0.022878307849168777
