scorer,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000
bodyparts,right hand,right hand,right hand,left hand,left hand,left hand,right ear,right ear,right ear,left ear,left ear,left ear,nose,nose,nose
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
219,881.6878478527069,704.4762151241302,0.9999995231628418,876.3334990739822,533.9955116510391,1.0,751.1547100543976,327.6429662704468,1.0,996.7830032110214,319.1021866798401,1.0,888.734335899353,273.60966968536377,0.9999963045120239
220,860.8586413860321,691.3113740682602,0.4363269805908203,875.2827803492546,577.0439307689667,1.0,757.6348758935928,320.1084361076355,1.0,1000.1185946464539,322.49603521823883,1.0,854.4930167198181,263.5971338748932,0.9999998807907104
221,802.2082008123398,595.3584898114204,0.9974977374076843,860.9663212299347,607.4979705810547,0.9999997615814209,759.3725349903107,314.86022889614105,0.9999997615814209,1001.9418234825134,323.8425126373768,1.0,859.0490900278091,257.1483073234558,1.0
222,779.2613840699196,466.7187316417694,0.9999998807907104,835.0461792349815,631.1254670619965,1.0,760.5222668647766,309.04408371448517,1.0,1004.2141921520233,327.25788021087646,1.0,858.2947417497635,258.65512228012085,1.0
223,797.7269161939621,408.96429109573364,0.9999974966049194,824.9910156726837,645.8810288906097,0.9999997615814209,763.8663084954023,305.0908007621765,1.0,1006.0194959640503,330.8318569660187,0.9999997615814209,854.9095032215118,258.59498488903046,1.0
224,819.0959382653236,372.5847752690315,0.9999998807907104,820.1738441586494,657.6021721363068,1.0,763.7368761301041,305.4292721748352,1.0,1006.954460144043,329.7610282897949,0.9999996423721313,877.7875488996506,266.23085713386536,0.9999994039535522
225,841.2766304016113,411.45078843832016,0.9999980926513672,819.6575181782246,668.7668483257294,0.9999998807907104,763.3676329255104,307.38698494434357,1.0,1007.4523930549622,331.5554020702839,0.9999998807907104,878.1679735183716,268.79160249233246,1.0
226,835.3914738893509,427.7109039723873,1.0,819.6517313122749,677.5886567831039,1.0,763.2546398043633,303.0848512649536,1.0,1007.7251219749451,332.4472086429596,1.0,880.5348052978516,273.14474749565125,0.9999997615814209
227,833.6089224815369,446.07353472709656,1.0,819.898932904005,688.6236720085144,1.0,763.2509515285492,305.85232043266296,1.0,1011.3782218694687,338.89814019203186,1.0,882.1693058013916,280.4003028869629,1.0
228,830.0664277076721,461.75445008277893,1.0,820.3004803359509,694.1401238441467,1.0,772.6333971619606,299.10159933567047,0.9999994039535522,1015.0215773582458,343.0703809261322,0.9999996423721313,880.4295649528503,289.798632144928,1.0
229,828.2681833207607,476.96293103694916,1.0,820.9427934288979,692.7128382921219,1.0,774.1870255470276,300.3098007440567,0.9999998807907104,1015.0598242282867,344.5373260974884,0.9999997615814209,874.6650959253311,291.45988553762436,1.0
230,827.7529601156712,504.6576910018921,1.0,838.4009692668915,669.6301124095917,0.9814518094062805,770.7180749177933,301.9511501789093,0.9999998807907104,1012.52430331707,337.6892499923706,1.0,874.4059891700745,287.3427243232727,1.0
231,839.5505611896515,532.5506588816643,1.0,902.2871105670929,569.9910678863525,0.9999350309371948,765.3467339277267,309.06935131549835,1.0,1008.8406672477722,327.44534277915955,0.9999911785125732,870.5545244216919,283.8027346134186,1.0
232,862.0750315189362,558.9621496200562,0.9999938011169434,867.8207485675812,559.0248582363129,0.6669300198554993,755.6469587981701,318.6594121456146,1.0,1005.0570336580276,315.94250094518065,0.9999984502792358,847.3030107021332,268.2588179409504,1.0
233,879.1372938156128,579.6293575167656,1.0,931.384748339653,395.08372604846954,0.9983530044555664,748.6608931422234,324.60824489593506,1.0,997.4256064891815,309.24050211906433,1.0,859.463056564331,271.1647219657898,0.9999997615814209
234,883.5132478177547,597.402872800827,1.0,899.9247585460544,419.6180555522442,0.7387041449546814,745.7409839630127,323.6659777164459,1.0,992.9315350055695,306.27084708213806,1.0,867.524043828249,275.8937346190214,1.0
235,885.719727396965,615.3045558929443,1.0,889.1223773956299,444.16867069900036,0.9999872446060181,742.6808834075928,327.08717608451843,1.0,992.1820504665375,306.2810255289078,1.0,866.2853806018829,278.674644947052,1.0
236,885.1392056941986,639.3131694793701,1.0,880.8976936340332,465.4957284927368,0.9999998807907104,742.8188815116882,327.8995096683502,1.0,993.7498438358307,308.8186240196228,1.0,865.8742048740387,278.3001844882965,1.0
237,883.0777977108955,662.4899134635925,1.0,878.6064586639404,490.6382976770401,0.999997615814209,742.9680554866791,327.02941942214966,1.0,994.0978162288666,309.97335159778595,1.0,863.0166792869568,266.3546812534332,0.9999998807907104
238,882.850138425827,684.239293962717,0.9999886751174927,881.1218218803406,524.7172846794128,0.9999996423721313,747.6724929511547,320.6072371006012,1.0,997.4927582740784,312.07072925567627,1.0,863.7072372436523,257.77362513542175,0.9999998807907104
239,868.0793840363622,691.0737718343735,0.9674586057662964,873.3624024391174,558.5954432487488,0.9999995231628418,751.159538269043,315.31385922431946,1.0,1000.4531111717224,312.2862219810486,0.9999998807907104,862.0876159667969,255.85162258148193,1.0
240,827.1139802336693,640.5437526702881,0.9937838315963745,862.0053107738495,593.4739198684692,1.0,753.935567855835,308.3300622999668,1.0,1003.1514868140221,315.32106548547745,0.9999997615814209,863.4864554405212,251.64582341909409,0.9999996423721313
241,787.6485240161419,514.8963259458542,1.0,847.3787384033203,622.5839505195618,0.9999792575836182,757.8156592845917,304.7312660217285,1.0,1005.313333272934,319.13558197021484,1.0,884.3616687059402,254.8669729232788,0.9832212924957275
242,782.2458398342133,418.0564843416214,0.9999997615814209,839.1654276847839,644.9052844047546,1.0,764.992761015892,295.48428201675415,1.0,1007.1146814823151,322.4752049446106,1.0,873.7661137580872,256.05309438705444,0.9999837875366211
243,800.9664127826691,376.8496136665344,0.99993896484375,830.2329525947571,657.1614029407501,0.9999995231628418,766.0829331874847,294.5861427783966,0.9999998807907104,1004.5657444000244,319.6889204978943,0.9999982118606567,861.1342794895172,263.66872572898865,0.9999997615814209
244,828.9103127717972,382.2379331588745,0.9999988079071045,828.6759032011032,670.1021184921265,0.9999985694885254,762.2911548614502,292.35827258229256,1.0,1003.5303610563278,319.10614109039307,0.9999988079071045,861.6395829916,263.9982600212097,1.0
245,836.2349117100239,414.60477447509766,1.0,826.6686860322952,680.1298499107361,0.9999995231628418,759.6026787757874,294.27050375938416,0.9999983310699463,1003.9453944638371,320.18404960632324,0.9999996423721313,867.9865301428363,266.44646310806274,0.9999740123748779
246,838.6817629337311,436.28478184342384,1.0,826.7188217639923,694.349484205246,0.9999997615814209,759.9620196819305,295.08946323394775,1.0,1004.3690901696682,322.1330336332321,0.9999998807907104,846.8707568645477,249.48598909378052,0.9999998807907104
247,836.4653236269951,473.9654121398926,1.0,827.8955313935876,690.3389701843262,0.9999997615814209,758.9381461143494,293.02254462242126,1.0,1004.6589939594269,322.1825542449951,0.9999998807907104,851.6921809911728,244.58911061286926,1.0
248,833.2493433952332,517.276948094368,1.0,876.7803004384041,610.1432324647903,0.9999996423721313,754.7122741937637,296.058123588562,1.0,1001.1914620399475,315.38485234975815,0.9999998807907104,851.1530678272247,241.5753095149994,1.0
249,851.0159239768982,548.8984134793282,1.0,920.8385629653931,489.98404026031494,0.8541293740272522,750.9269578456879,297.81876039505005,1.0,998.4978206157684,306.5671161413193,1.0,850.1736173629761,241.50211715698242,0.9998921155929565
250,874.0404127836227,571.6914695501328,0.9999992847442627,930.5110461711884,402.3770327568054,0.9996517896652222,748.1854929178953,302.2622261047363,1.0,993.015230178833,292.7289283275604,1.0,857.0869297981262,234.25506687164307,0.9999998807907104
251,884.1776977926493,586.9343029260635,0.9999997615814209,916.2744072377682,356.9437804222107,0.9991199374198914,747.0614302754402,298.47314643859863,0.9999998807907104,990.1952192783356,285.08606004714966,0.9999996423721313,860.4959577322006,242.57811391353607,1.0
252,886.5288600921631,600.0534586906433,1.0,894.1373603343964,393.1061897277832,0.9999748468399048,741.6316970586777,305.3220295906067,1.0,985.9436316490173,281.3906810283661,0.9999998807907104,864.6999769210815,246.97620177268982,1.0
253,886.9301528930664,616.047173500061,0.9999998807907104,885.862210392952,416.9906780719757,0.9999998807907104,737.4405064582825,306.4707626104355,1.0,983.7426724433899,281.283634185791,1.0,861.7375160455704,253.95343101024628,1.0
254,887.2050523757935,635.2788795828819,0.9999998807907104,878.1752259731293,439.23323369026184,0.9999997615814209,734.005343914032,309.0336819887161,1.0,982.0880844593048,283.4396313428879,1.0,866.062995672226,253.96998155117035,1.0
255,884.2091277688742,647.2206857204437,1.0,875.626246035099,459.90075505524874,0.9999990463256836,732.7496719360352,309.7546055316925,1.0,982.1440284252167,285.8655642271042,1.0,859.5397007763386,262.79818296432495,1.0
256,880.8342163562775,656.6566140651703,0.9999988079071045,879.0691528320312,478.99367809295654,0.9999994039535522,734.070642709732,307.40450608730316,1.0,983.7933518886566,289.04449248313904,1.0,858.080801486969,264.7430901527405,0.9999996423721313
257,865.6133196353912,643.6734820604324,0.5131543874740601,871.5361812114716,506.8403114080429,0.9999998807907104,734.5265743732452,303.8296494483948,1.0,985.0448060035706,291.01546704769135,1.0,852.6602135300636,261.29243659973145,1.0
258,795.2999566793442,534.067066192627,0.9999996423721313,863.5334317684174,534.1928606033325,0.9999997615814209,734.8520660400391,299.1513018608093,0.9999998807907104,984.7128400802612,292.40192461013794,1.0,851.9533842466772,262.16885328292847,1.0
259,778.9017231464386,428.6198356747627,0.9999927282333374,839.6746504306793,565.4207899570465,1.0,741.8830707073212,288.0329360961914,1.0,989.4412844181061,298.8676279783249,0.9999997615814209,852.5832934379578,260.43727850914,1.0
260,796.6555451154709,387.06414383649826,0.9999998807907104,822.3480978012085,588.0935730487108,0.9999995231628418,747.713838249445,280.53916788101196,1.0,992.2951622009277,308.84118831157684,1.0,876.5029446482658,262.43207025527954,0.9999955892562866
261,823.8956198692322,375.5975615978241,0.999951958656311,816.8197286128998,601.1203684806824,0.9999988079071045,748.0587284751236,280.70472145080566,1.0,992.2033047676086,308.88822239637375,1.0,871.3590366840363,258.7569535970688,1.0
262,839.7410650253296,418.0014400482178,0.9999997615814209,812.0330452211201,622.4198565483093,0.9999996423721313,747.3666961193085,282.85922050476074,0.9999998807907104,992.3268773555756,311.5970067977905,0.9999998807907104,875.6018194556236,260.1321893632412,0.9999997615814209
263,835.9129752665758,433.9795889854431,1.0,813.6909289360046,635.7829641401768,0.9999992847442627,748.1786133497953,282.7349739074707,1.0,994.0804790258408,313.0177915096283,1.0,851.7785224318504,256.9805283546448,1.0
264,832.8231244087219,452.5057774782181,1.0,814.7845618724823,649.2858138084412,0.9999992847442627,746.93261885643,286.1851043701172,1.0,997.8303565979004,315.0007942914963,1.0,856.1433246135712,263.4247097969055,1.0
265,827.9431695863605,468.2710264623165,1.0,816.2516164779663,661.9475725889206,0.9999998807907104,750.2831659317017,284.4104228913784,1.0,1001.4531264305115,320.39458179473877,0.9999991655349731,857.6784911155701,266.5291234254837,0.9999997615814209
266,820.6662329435349,490.53293895721436,1.0,817.1445415019989,669.8042230606079,0.9999997615814209,750.7573833465576,285.41898238658905,1.0,1003.8132465332747,321.8085706233978,0.9999997615814209,856.195951461792,267.4172014594078,0.9999940395355225
267,824.869776725769,506.56627571582794,1.0,822.6110618114471,676.7757272720337,1.0,751.4764728546143,286.558620929718,1.0,1004.9035961031914,322.4437003135681,0.9999998807907104,883.9301813170314,274.5069831609726,1.0
268,823.7058806419373,517.5682415962219,1.0,833.5459580421448,682.0618275403976,0.9999945163726807,753.2010645866394,288.2946562767029,1.0,1005.8234354257584,323.148523747921,0.9999998807907104,880.2288126945496,275.0352290868759,0.9999998807907104
269,820.5328139662743,520.7322444915771,1.0,836.2393734306097,679.6245465278625,0.9999998807907104,755.3805001378059,290.00895500183105,1.0,1005.6217449903488,323.33250629901886,0.9999998807907104,874.9244940280914,287.2863612174988,0.9999997615814209
270,814.8454358577728,520.9343357086182,1.0,832.1099400520325,669.933831691742,0.9999986886978149,756.5879846811295,298.598837852478,1.0,1008.7369146347046,330.9428436756134,0.9999972581863403,872.7193019390106,312.83070945739746,0.9999927282333374
271,812.9520220160484,515.3446174860001,1.0,823.2478997707367,657.539190530777,0.9999998807907104,760.2200965881348,308.6818494796753,1.0,1010.8645181655884,343.3510501384735,0.9999982118606567,869.8986862897873,348.26530638337135,0.9552115797996521
272,810.8067835569382,509.3636461496353,0.9999998807907104,815.7235956192017,651.8169061541557,0.9999979734420776,762.5367133617401,311.5549638271332,1.0,1010.7063162326813,353.37645530700684,0.9999903440475464,859.7492818832397,375.26584029197693,0.9909150004386902
273,811.4781145453453,506.1713991165161,0.9999998807907104,815.542516708374,653.5875051021576,0.9999992847442627,763.3915028572083,313.2106828689575,1.0,1010.8421927690506,357.8683191537857,0.999985933303833,858.9027726650238,379.65675580501556,0.44865861535072327
274,811.1805416345596,504.79819917678833,1.0,817.2137370109558,659.83194462955,1.0,760.9448046684265,322.39665365219116,1.0,1010.6531326770782,359.92655754089355,0.9999432563781738,763.9007250517607,323.8196934610605,0.0005139579880051315
275,807.6570038795471,507.3970465660095,1.0,815.7342681884766,668.2720855772495,0.9999954700469971,762.7236212491989,323.4771015048027,1.0,1007.1662101745605,368.543395280838,0.9999558925628662,848.6551504135132,389.86656308174133,0.9999868869781494
276,803.5038502514362,512.0648083686829,1.0,815.658239364624,672.840925693512,0.9999992847442627,763.6919483840466,326.60473680496216,1.0,1007.145143032074,372.47510728240013,0.99998939037323,847.0409317016602,389.7959214448929,0.999119222164154
277,802.9991183280945,512.8296947479248,1.0,814.7287409305573,673.2816417217255,0.999998927116394,763.0341274738312,336.3546795845032,1.0,1007.694295167923,374.4094924926758,0.9999805688858032,845.4646302461624,401.47081112861633,0.9999089241027832
278,802.017459154129,511.36740827560425,1.0,807.3097937107086,663.7532110214233,0.9999969005584717,764.1856029331684,336.25833320617676,1.0,1007.1498575210571,374.9766912460327,0.9999674558639526,836.0060076960362,415.77276611328125,0.021074125543236732
279,802.2202931642532,508.3328141272068,1.0,807.3286271095276,662.3504817485809,0.9999997615814209,764.8180645704269,336.7604308128357,1.0,1007.4191145896912,373.96411073207855,0.9998083710670471,833.9109196662903,419.2849135398865,0.3215867280960083
280,801.4018659591675,507.5106422007084,1.0,807.537492275238,661.1523313522339,0.9999997615814209,763.8846357613802,336.8380391597748,1.0,1005.5898693799973,373.4441794157028,0.9999797344207764,833.6860499382019,418.82041919231415,0.8371910452842712
281,798.4558386802673,504.23178720474243,0.9999998807907104,803.7103964984417,649.9083521366119,0.9999997615814209,760.7148585319519,339.36762630939484,1.0,1004.6435829997063,372.2991155087948,0.9999481439590454,833.4555888175964,419.04356276988983,0.9971548318862915
282,797.171472787857,500.1641874611378,1.0,799.8090960979462,638.06742811203,0.9999986886978149,759.684760093689,339.94316536188126,1.0,1004.9263554811478,371.3871542811394,0.9998015761375427,830.0998022556305,424.29944133758545,0.11804712563753128
283,792.684118270874,497.7468686103821,1.0,791.8034982681274,628.1369493603706,0.9999996423721313,758.238694190979,340.50209975242615,1.0,1006.7564570903778,374.3716700077057,0.9994409680366516,822.6181154251099,433.1538152694702,0.14531536400318146
284,791.2648332118988,497.4343149662018,1.0,789.4986782073975,626.8074196577072,1.0,758.0904469490051,339.0576465725899,1.0,1001.04474401474,372.98891347646713,0.9994521737098694,789.474391579628,624.3049645423889,0.0029663352761417627
285,789.3776978254318,497.4310758113861,1.0,789.3555873632431,626.9545786380768,1.0,757.2797572612762,337.2349338531494,1.0,1000.9134211540222,373.31077539920807,0.9999455213546753,821.8834830522537,434.91860258579254,0.04406072944402695
286,786.2548565864563,499.8993110060692,1.0,788.3174827098846,627.866137817502,1.0,755.828008428216,336.96327543258667,1.0,998.9980566501617,375.23675632476807,0.999848484992981,818.1521847248077,434.4491558074951,0.5227521657943726
287,781.7676788568497,503.62380862236023,1.0,784.8018958568573,626.018629193306,0.9999997615814209,753.1178920269012,338.94509637355804,1.0,997.9885436296463,374.6201777458191,0.973052978515625,816.996465921402,434.2077132463455,0.058468449860811234
288,777.033456325531,501.82552802562714,1.0,783.3273255825043,628.7406184673309,0.9999994039535522,751.9475665092468,340.2621005475521,0.9999997615814209,997.6786835193634,373.8358554840088,0.9498788118362427,806.3340809345245,423.1774032115936,0.9989235997200012
289,775.0674633979797,500.0088069299236,1.0,782.505494594574,629.4962004423141,0.9999997615814209,751.0646994113922,343.7619867324829,0.9999988079071045,991.702131986618,375.2219352722168,0.9423807859420776,803.0187567472458,420.879958987236,0.9195172786712646
290,773.7262159585953,500.0975691899657,1.0,780.752473294735,632.2155656814575,0.9999974966049194,747.8593594878912,346.04784393310547,0.9999996423721313,983.8627851009369,371.3834344148636,0.9999033212661743,801.5280191898346,416.8197343349457,0.021711817011237144
291,772.4092250466347,499.76944333314896,1.0,783.9454941749573,644.7328891158104,0.9999982118606567,742.0248379707336,349.34379172325134,1.0,982.6528015136719,371.4544754624367,0.9791206121444702,797.5567305088043,404.5135037302971,0.9999927282333374
292,772.2113654762506,500.1652407050133,1.0,782.8166224956512,648.9595756530762,0.9999971389770508,738.1506320238113,350.7766947746277,1.0,979.5715928375721,368.0534703731537,0.9923886656761169,799.4006445407867,394.574170589447,0.9994468092918396
293,775.6943533420563,508.7163859605789,0.9999982118606567,798.8154447078705,638.1756684780121,0.991963267326355,738.1112673282623,349.75526189804077,1.0,979.3462846875191,362.672366976738,0.9736628532409668,804.8768491148949,386.34692656993866,1.0
294,782.6227746009827,522.4373042583466,0.9999969005584717,841.1193976402283,563.8541845083237,0.9998763799667358,732.2234998196363,357.64258098602295,1.0,970.2902474403381,361.6153771877289,0.9458851218223572,810.8976130485535,380.9585019350052,0.9971796274185181
295,796.8176675438881,531.9250424876809,0.9999998807907104,867.4405301213264,492.8339576125145,0.9947437047958374,727.6560709476471,356.6839562058449,1.0,973.6765253543854,347.579929292202,0.9820433259010315,781.8066964149475,369.15402936935425,0.9999995231628418
296,812.081287547946,544.07151222229,1.0,839.8408925533295,456.7935538291931,0.9945354461669922,723.2404627203941,358.6006090641022,1.0,970.5695308446884,342.84165120124817,0.9999680519104004,789.5894033908844,370.4968454837799,0.9999998807907104
297,819.1868627667427,558.7168064117432,0.9999980926513672,823.3235857486725,472.0666058063507,0.9990000128746033,721.0576021671295,361.8445768356323,0.9999998807907104,969.0669980049133,342.4190847873688,0.9999899864196777,802.296932220459,365.25186038017273,1.0
298,827.4562019109726,577.8120214939117,0.9999954700469971,821.7436020374298,493.738280415535,0.9999994039535522,721.0366928577423,363.94240425154567,1.0,970.4875011444092,344.2691650390625,0.9999915361404419,803.6765823364258,355.8231751918793,0.9999970197677612
299,834.4197118282318,600.1946091651917,0.9954639077186584,826.8319134712219,516.3188632130623,1.0,719.5236449241638,369.9189102649689,1.0,970.4725203514099,347.4029470682144,0.999944806098938,805.2893753051758,340.2316852360964,0.986009418964386
300,831.4099686145782,616.4957809448242,0.9999966621398926,826.6480944156647,532.4574033617973,0.9999998807907104,721.3846018314362,366.62800550460815,1.0,971.537662923336,349.9632315635681,0.9999756813049316,802.8091516494751,339.72357428073883,0.9966964721679688
301,831.7016441822052,631.5527074337006,0.9999967813491821,830.6447649002075,547.9178004935384,1.0,722.5515542030334,363.84779649972916,1.0,973.142727971077,352.7056043148041,0.9999947547912598,837.6323318481445,354.5293765068054,0.9046304225921631
302,831.4548463821411,649.3820135593414,0.9999960660934448,833.5633153915405,563.6141024827957,0.9999972581863403,723.092179119587,363.5374892950058,1.0,976.53657579422,355.7082113623619,0.9999992847442627,812.090417265892,333.94080448150635,1.0
303,819.2334535717964,669.1952457427979,1.0,827.8438056111336,581.9371384382248,0.9999996423721313,721.8148577213287,364.5094621181488,1.0,976.9360008239746,356.7986682653427,0.9999988079071045,820.0452269017696,336.54709339141846,1.0
304,807.2441596984863,686.8511714935303,0.9999997615814209,822.3355810642242,602.0691696405411,0.9999957084655762,723.4479814171791,361.04919958114624,1.0,979.625469237566,362.1939878463745,1.0,824.4809675216675,337.4489514827728,1.0
305,800.1774065494537,629.5219625234604,0.963988184928894,813.33769261837,623.5143613815308,0.9999077320098877,729.6114554405212,354.93726897239685,1.0,983.6097202301025,369.15224623680115,0.9999996423721313,827.6257894337177,327.2047190666199,1.0
306,745.6526458263397,615.8253769874573,0.9996917247772217,799.9700055122375,639.9274110794067,0.9998511075973511,738.2194982767105,343.95398592948914,1.0,988.3139380812645,370.58235251903534,0.9999954700469971,852.523982822895,324.0275300052017,0.9999971389770508
307,736.9223835468292,474.3486430644989,0.9998176693916321,795.3785568475723,650.2711086273193,0.9972435235977173,745.1790370941162,337.83420586586,1.0,991.2582204341888,371.42428719997406,0.9999866485595703,849.4448056221008,319.4944865703583,1.0
308,767.0824394226074,406.9418923854828,0.9995937943458557,788.3229966163635,658.9744263887405,0.9999803304672241,754.9970593452454,334.7813684940338,0.999998927116394,995.5639676749706,373.0275309085846,0.9999986886978149,842.6966924667358,317.1634111404419,0.9999997615814209
309,797.5346112251282,411.99154738523066,0.9999973773956299,787.4618189334869,664.6358613967896,0.9999732971191406,753.6188342571259,331.6754406094551,0.9999994039535522,995.7932132333517,373.5432662963867,0.9999997615814209,846.1708629131317,319.0074164867401,1.0
310,800.1084265708923,438.4408276081085,1.0,786.3299452066422,675.5141622126102,0.9999470710754395,754.0729550123215,328.8080086708069,0.999998927116394,998.10915350914,374.35683035850525,0.9999998807907104,825.5660972595215,310.8951008319855,0.9972000122070312
311,793.4396777153015,450.7588427066803,1.0,788.1686224788427,690.565664768219,0.9999997615814209,753.512736082077,327.70514607429504,0.999995231628418,999.6213309764862,374.9524209499359,0.9999995231628418,856.6677780151367,315.30815476179123,0.9999996423721313
312,789.3630719184875,461.73620557785034,1.0,784.9977927207947,703.6910181045532,0.9999972581863403,753.3197662830353,326.6453700065613,0.9999998807907104,1000.1930246353149,372.80369502305984,0.9999995231628418,856.5131983757019,301.4755929708481,0.9999880790710449
313,786.8017145395279,468.6472015976906,1.0,780.9810210466385,702.8510067462921,0.999996542930603,753.2649698257446,323.80034616589546,1.0,1002.2501573562622,369.3188729286194,0.9999823570251465,854.3050038814545,305.9444601535797,1.0
314,784.2822365760803,477.193482875824,0.9999998807907104,823.0256974697113,651.3257926702499,0.9993717074394226,752.4141433238983,324.4544190466404,1.0,999.4242088794708,364.7304297089577,0.9999996423721313,845.2495596408844,314.88404512405396,0.9999998807907104
315,795.801714733243,485.0627884864807,1.0,881.2317039966583,518.6132218837738,0.7560461759567261,751.9303770065308,324.79886543750763,1.0,997.076097369194,360.4931707382202,0.999998927116394,838.91561460495,324.23009353876114,1.0
316,814.6290247440338,495.90869903564453,1.0,880.293054819107,442.3904250860214,0.9990818500518799,745.3745169639587,333.79111766815186,0.9999998807907104,991.688707113266,343.72353506088257,0.9999949932098389,840.7960834503174,327.11362528800964,0.9999998807907104
317,820.4976952373981,497.2049708366394,1.0,837.3755410909653,442.8090158700943,0.9996668100357056,743.8001701831818,331.83106076717377,1.0,992.1550822257996,337.51452898979187,0.9998893737792969,842.4264432191849,328.5889616012573,0.999996542930603
318,827.9208509474993,503.30002546310425,0.999996542930603,836.2177905142307,452.2139644920826,0.9999994039535522,744.7204523086548,333.361044049263,1.0,993.7491228580475,334.6412284374237,0.9991257786750793,839.3998749256134,343.2711420059204,0.9999977350234985
319,830.2921569347382,518.2291510105133,0.9966251850128174,834.3928841352463,469.48461067676544,0.9999998807907104,744.7042393684387,333.26332783699036,1.0,993.5105249881744,334.284197807312,0.9991675615310669,838.0886077880859,342.4704360961914,0.9999980926513672
320,827.7876022011042,537.592924118042,0.9994841814041138,832.8077783584595,488.63706064224243,0.999968409538269,741.6231123209,333.7395409345627,1.0,991.1895744800568,333.865110039711,0.999165415763855,837.3731546401978,340.2897632420063,0.9999686479568481
321,823.1350719928741,554.7353901863098,0.9999736547470093,832.7567024230957,504.5625319480896,0.9999651908874512,742.4232232570648,333.62631916999817,1.0,990.4662053585052,339.91913890838623,0.9983090162277222,834.9944961071014,337.93035674095154,0.9999949932098389
322,820.355777323246,565.2475671768188,0.9999991655349731,833.8721075057983,517.2708755731583,0.9997169375419617,743.2697744369507,333.4332286119461,1.0,990.116660118103,343.3275978565216,0.9999288320541382,834.1000096797943,337.8010444641113,0.9999978542327881
323,818.477125287056,570.675889134407,0.9999969005584717,829.3563661575317,523.3913922309875,0.9999070167541504,742.2583086490631,337.80999755859375,1.0,994.8535388708115,346.0024230480194,0.9998260140419006,832.8298037052155,337.6266450881958,0.9999997615814209
324,815.5246555805206,564.8004573583603,0.9999961853027344,827.0617780089378,520.4685606956482,0.99997878074646,744.6274924278259,337.90520119667053,1.0,994.070154428482,346.7373135089874,0.9997960925102234,831.8714861869812,337.0151677131653,0.9999936819076538
325,812.2292204201221,564.3806823790073,0.9999978542327881,821.4040147066116,517.6528723239899,0.9999991655349731,743.878246307373,338.96640408039093,1.0,993.6265668869019,347.49272072315216,0.9999654293060303,827.471241235733,335.90337324142456,0.9999995231628418
326,801.6532661914825,559.4322233200073,0.9999986886978149,819.8985358551145,516.9197295308113,0.9999997615814209,746.2333129644394,334.77145051956177,1.0,991.0970664024353,353.1116166114807,0.9989209175109863,828.9592797756195,342.04537057876587,0.999980092048645
327,752.2312409877777,497.93496537208557,1.0,809.085512638092,506.5814645290375,0.999997615814209,753.3079087734222,326.8484606742859,1.0,998.1367161273956,354.84384739398956,0.9994261264801025,820.9730324745178,341.56421506404877,0.020574305206537247
328,750.553585767746,448.2128689289093,0.9998651742935181,801.5964500904083,507.9747905600816,0.9999961853027344,757.40556371212,333.5344339609146,1.0,1001.3271894454956,361.68137669563293,0.999806821346283,829.0068924427032,373.1017540693283,0.6726697683334351
329,767.3908336162567,451.2231729030609,1.0,794.7953373193741,507.6298777461052,0.9974913597106934,757.5524479150772,336.5001769065857,0.9999997615814209,999.488067150116,366.6700277328491,0.9999593496322632,826.8206940889359,376.0767471790314,0.9912201762199402
330,767.4976069927216,455.01845502853394,1.0,792.9723930358887,506.7992385625839,0.9873002171516418,757.117718577385,336.62049436569214,0.9999971389770508,999.6444876194,369.12452006340027,0.9999268054962158,794.8962604999542,506.16949355602264,0.532386302947998
331,770.555233001709,460.27612456679344,1.0,789.5581859350204,510.6027102470398,0.9848292469978333,757.185444355011,337.89717984199524,0.9999997615814209,999.1362752914429,368.9167859554291,0.9999558925628662,820.5401519536972,377.7222068309784,0.09357478469610214
332,770.3490443229675,464.95602655410767,1.0,785.9572451114655,512.7435216903687,0.25658541917800903,757.9504588842392,337.5575199127197,0.9999927282333374,1000.3431725502014,371.2525292634964,0.9997835755348206,819.23831564188,379.24046087265015,0.10225490480661392
333,769.7613596916199,465.3193459510803,1.0,780.9532158374786,509.0141724348068,0.004443415440618992,761.657753944397,334.12889766693115,0.9999628067016602,1001.4528861045837,373.1608576774597,0.99962317943573,819.1079859733582,378.94027972221375,0.02517506293952465
